sulfate,sulfate_binary,TWI,precip. seasonality,precip. driest quarter,precip. warmest quarter,precip. coldest quarter,annual precipitation,annual mean temperature,coastline distance,N fertilizer use,land subsidence,soil pH,population density,volcano distance,water table depth,land use-urban,sedimentary rock
19,0,0.508313849,0.643999149,0.001581184,0.061773414,0.000176223,0.121868946,0.812057048,0.866573359,0.001881891,0.2,0.463768116,0.003093317,0.123003011,0.001944811,0,0
19,0,0.466757429,0.641129007,0.001581568,0.090448102,0.000235216,0.174974621,0.808142459,0.869327961,0.004282309,0,0.405797101,0.000757754,0.115221811,0.015430498,0,0
19,0,0.755606388,0.652956967,0.002105263,0.011323254,0.000234632,0.039888376,0.804286977,0.823202501,0.010706944,0.6,0.579710145,0.002267901,0.129012175,0.00894616,0,0
19,0,0.670446842,0.623746924,0.000526316,0.028844303,0.000527921,0.198965797,0.803295392,0.864051684,0.005285063,0.4,0.376811594,0.001818189,0.100979624,0.002668163,0,0
19,0,0.697765918,0.638279564,0.001052632,0.018159611,0.000175974,0.056120598,0.814201272,0.847795068,0.009986325,0.6,0.536231884,0.001082769,0.136282072,0.005768837,0,1
19,0,0.840425532,0.482456564,0.004736842,0.012601334,0.000938527,0.010456032,0.788036067,0.599829793,0.012661495,0.8,0.637681159,0.00074322,0.079406161,0.015825063,0,1
19,0,0.682712798,0.536956156,0.001578947,0.025595971,0.000413053,0.054921808,0.775494299,0.836291073,0.003625934,0.4,0.507246377,0.010966136,0.117685693,0.002365898,0,0
19,0,0.840425532,0.467803961,0.005148958,0.013664976,0.001043114,0.011873045,0.784919454,0.588023974,0.012934677,0.8,0.637681159,0.000869335,0.080853781,0.017320081,0,1
19,0,0.574627653,0.608676566,0.000526316,0.013832342,0.000762553,0.177113777,0.806759286,0.866267628,0.006121207,0.2,0.376811594,0.00093223,0.086151488,0.029025062,0,0
19,0,0.586617003,0.551344096,0.003833747,0.015055668,0.002631053,0.069195509,0.769903938,0.846126433,0.007531986,0.4,0.449275362,0.001202941,0.092263536,0.029173428,0,0
19,0,0.360454235,0.570521117,0.001052632,0.022825698,0.000820708,0.163978191,0.806399191,0.872538535,0.001925728,0,0.38647343,0.003596302,0.079702019,0.012936789,0,0
19,0,0.795329804,0.489412723,0.004736842,0.012352972,0.000821211,0.010936984,0.78871583,0.599498774,0.009296455,0.8,0.666666667,0.000743994,0.085785779,0.017949773,0,1
19,0,0.716680811,0.537936303,0.002631579,0.017687881,0.000469263,0.034540225,0.812005326,0.823843693,0.002993004,0.4,0.560386473,0.007044848,0.127641904,0.01015833,0,0
19,0,0.738074445,0.439230775,0.004210526,0.015719918,0.00251775,0.047302825,0.77618294,0.840477284,0.007139247,0.6,0.47826087,0.010179566,0.089792938,0.010125415,1,0
19,0,0.777521255,0.605959454,0.003382816,0.007524457,0.000377015,0.024062502,0.782057049,0.734129216,0.002257843,0.4,0.565217391,0.000934031,0.115408227,0.026333871,0,0
19,0,0.580379405,0.577278737,0.001578947,0.024474195,0.132778631,0.186869713,0.808189755,0.872470813,0.00223554,0.4,0.362318841,0.001803325,0.075425935,0.002073618,0,0
19,0,0.670340437,0.586683212,0.002105263,0.019277617,0.002611826,0.104176794,0.767180435,0.85063213,0.003208445,0.2,0.347826087,0.002603491,0.077704581,0.010447207,0,0
19,0,0.763393646,0.37944169,0.004736842,0.014665556,0.002378566,0.040685228,0.784145127,0.816456409,0.006123763,0.6,0.579710145,0.006271266,0.085900863,0.016977152,0,0
19,0,0.714946828,0.456617054,0.003684211,0.02181038,0.002168149,0.035805774,0.786033704,0.789371656,0.004106244,0.4,0.550724638,0.001067733,0.11042555,0.008697705,0,0
19,0,0.597936184,0.470454908,0.004210526,0.023154538,0.002280772,0.037774803,0.774325396,0.786621396,0.004292055,0.4,0.52173913,0.001458473,0.111599717,0.011619124,0,0
19,0,0.663574462,0.50673697,0.011820684,0.04745767,0.109381745,0.177649077,0.810267488,0.872692941,0.000659692,0.2,0.31884058,0.012473052,0.058391311,0.000501662,0,0
19,0,0.858308508,0.521058713,0.013157895,0.025965062,0.002346316,0.024849613,0.763319061,0.557529355,0.033617107,0.8,0.666666667,0.001199663,0.078477939,0.036280121,0,1
19,0,0.816542605,0.492067834,0.032103526,0.053390401,0.006822501,0.053534326,0.752012715,0.489041317,0.02453449,0.8,0.574879227,0.003495416,0.06394315,0.001824972,0,1
19,0,0.739936179,0.590607964,0.003317,0.013718919,0.000752352,0.045259394,0.786617408,0.763938869,0.005196936,0.4,0.579710145,0.004528656,0.140705801,0.008597061,0,0
19,0,0.729648915,0.567588901,0.004210526,0.018367787,0.000762553,0.045864635,0.781663967,0.767954841,0.007111521,0.6,0.594202899,0.002283461,0.137272983,0.007135118,0,0
19,0,0.729095784,0.488391242,0.043272211,0.06680458,0.010124002,0.069432396,0.751204368,0.479986108,0.019789333,0.4,0.463768116,0.005046677,0.061785248,0.000746713,0,1
19,0,0.678255284,0.458494617,0.014210526,0.050014351,0.116645938,0.154353695,0.812416138,0.872120983,0.001276979,0.2,0.31884058,0.013555096,0.054383422,0.001857282,0,0
19,0,0.763297872,0.577464833,0.004210526,0.021112787,0.000762553,0.051290058,0.779683758,0.765466137,0.006252044,0.6,0.579710145,0.019434211,0.131746949,0.002231605,1,0
19,0,0.714304958,0.431029775,0.016842105,0.054156566,0.10572149,0.147164534,0.812541734,0.872410174,0.003836712,0.6,0.289855072,0.007644927,0.054245651,0.00076084,0,1
19,0,0.705882945,0.435550049,0.016211842,0.053424179,0.107735808,0.148705838,0.812546188,0.871594019,0.003841484,0.4,0.29468599,0.016534054,0.053992487,0.004432713,0,1
19,0,0.680936205,0.501550875,0.003684211,0.023513628,0.00143452,0.037179717,0.791174807,0.758273359,0.004952348,0.4,0.536231884,0.001418883,0.103950375,0.033718975,0,0
19,0,0.611361727,0.489921412,0.012946947,0.03796999,0.005525481,0.112416036,0.749844843,0.849228239,0.002043867,0.2,0.333333333,0.001195433,0.050611179,0.003569139,0,0
19,0,0.743563794,0.471290323,0.005789474,0.025515367,0.001764025,0.042214378,0.788956708,0.753820771,0.004832377,0.4,0.536231884,0.001043521,0.090598662,0.004006331,0,0
19,0,0.66243614,0.385197686,0.006695474,0.026976661,0.003463439,0.031663692,0.763067839,0.823224729,0.006236331,0.4,0.507246377,0.002502157,0.047242428,0.018038551,0,0
19,0,0.741170193,0.329509101,0.052858947,0.07591563,0.043304726,0.154751583,0.81642529,0.869359882,0.001247538,0.8,0.289855072,0.010659511,0.053882828,0.003646985,0,1
19,0,0.722010673,0.650434218,0.004588847,0.009935257,0.00092605,0.045513356,0.802291998,0.716549501,0.004532337,0.6,0.565217391,0.000480848,0.127672864,0.002944046,0,0
19,0,0.858042616,0.501017385,0.015263158,0.029497246,0.002519128,0.027323436,0.768005017,0.576936436,0.025374135,0.8,0.695652174,0.002742796,0.07997,0.02629391,0,1
19,0,0.728925502,0.501397845,0.006315789,0.020727603,0.001284931,0.035316976,0.813032369,0.738024315,0.003587574,0.2,0.565217391,0.001574463,0.1068779,0.013582385,0,0
19,0,0.856510568,0.492444161,0.016315789,0.029361699,0.002626009,0.027835411,0.765311081,0.568894403,0.027081793,0.8,0.782608696,0.00347574,0.077734134,0.025108103,0,1
19,0,0.652691456,0.501472278,0.037572262,0.06375326,0.007261028,0.059153466,0.754239693,0.51171239,0.019553925,0.4,0.47826087,0.001784221,0.062644363,0.000790964,0,1
19,0,0.857223348,0.527580646,0.016047157,0.031563641,0.002464465,0.029716197,0.769890634,0.579367836,0.024698164,0.8,0.695652174,0.002988619,0.080581832,0.023411273,0,1
19,0,0.703074435,0.502733652,0.009473684,0.027695565,0.001701079,0.050078089,0.80062657,0.72806843,0.005602555,0.4,0.536231884,0.001390145,0.097582062,0.008855903,0,0
19,0,0.839648957,0.500260535,0.025849368,0.04868324,0.005525516,0.050477414,0.757388805,0.533076073,0.032517611,1,0.565217391,0.003178978,0.067347287,0.001225546,0,1
19,0,0.73310641,0.380851518,0.003684211,0.014062047,0.002111685,0.025518997,0.788188272,0.78230636,0.003602359,0.4,0.536231884,0.001638246,0.046833696,0.031129642,0,0
19,0,0.74237231,0.342767177,0.017906631,0.024907219,0.008678613,0.036527715,0.812874245,0.822375129,0.002753406,0.2,0.47826087,0.000456505,0.039707724,0.004667478,0,0
19,0,0.759617014,0.610686524,0.005789474,0.015790664,0.001583763,0.059277032,0.799971921,0.709211534,0.007837428,0.4,0.565217391,0.001446372,0.126311363,0.004370861,0,1
19,0,0.73470209,0.465686505,0.003157895,0.006813569,0.000997184,0.036459826,0.821495506,0.770955188,0.004153122,0.2,0.550724638,0.001250926,0.061923508,0.008000564,0,0
19,0,0.672670243,0.474152198,0.003696774,0.02673717,0.001231816,0.048240065,0.791652138,0.75197777,0.003608686,0.6,0.507246377,0.002012445,0.072419265,0.003672964,0,1
19,0,0.747010657,0.514851106,0.013194631,0.019436069,0.001877053,0.042939495,0.800302938,0.699201111,0.003381217,0.4,0.570048309,0.002263099,0.110365838,0.003788435,0,1
19,0,0.734042553,0.381161301,0.002105263,0.011041896,0.001534901,0.027600728,0.830579271,0.791625219,0.003968179,0.4,0.550724638,0.001392918,0.048136135,0.02041228,0,1
19,0,0.607382998,0.618118274,0.006842105,0.010516033,0.001583763,0.044480643,0.788745369,0.650225773,0.006222165,0.4,0.565217391,0.001846527,0.110182596,0.002904761,0,1
19,0,0.72908507,0.522154689,0.007894737,0.026828645,0.001406405,0.052452442,0.810910299,0.719279611,0.004631191,0.4,0.52173913,0.000942776,0.086542414,0.002649492,0,0
19,0,0.7457234,0.524946233,0.01566821,0.02769339,0.001746222,0.053625595,0.816194757,0.673744363,0.002964046,0.2,0.565217391,0.002651572,0.101987147,0.001018047,0,0
19,0,0.724319133,0.447551705,0.006284527,0.021455494,0.001404305,0.04017305,0.801396471,0.778461622,0.002170585,0.6,0.458937198,0.019325016,0.067580968,0.00827225,0,0
19,0,0.829255287,0.559478899,0.012631579,0.041084084,0.002053027,0.040323796,0.779893603,0.580757207,0.021678194,0.8,0.811594203,0.004716051,0.086464929,0.009040755,0,1
19,0,0.669797857,0.583110017,0.012973842,0.020354886,0.001762301,0.065646313,0.775854883,0.668634943,0.003951445,0.6,0.536231884,0.000574504,0.119683902,0.006744137,0,1
19,0,0.687925542,0.540992541,0.006842105,0.024066685,0.001173158,0.051902271,0.817014914,0.732601249,0.00413125,0.2,0.52173913,0.000380916,0.08366877,0.00885836,0,0
19,0,0.631925542,0.524077751,0.015263158,0.02519513,0.001877053,0.050860483,0.799487206,0.661799938,0.003216159,0.4,0.565217391,0.006822579,0.111019367,0.002848646,0,0
19,0,0.829787234,0.548837881,0.014736842,0.051148594,0.002900358,0.048424344,0.772800363,0.553330332,0.027946292,1,0.536231884,0.007864871,0.077492197,0.006209361,0,1
19,0,0.808510638,0.599805644,0.006315789,0.011597565,0.001349132,0.047182485,0.792439768,0.620185834,0.015230781,0.6,0.652173913,0.001564725,0.106132476,0.012181178,0,1
19,0,0.775840435,0.506600505,0.016315789,0.029449841,0.001935711,0.053580987,0.804044633,0.670129212,0.0029763,0.6,0.579710145,0.00117932,0.1065436,0.001612743,0,0
19,0,0.785638282,0.298569887,0.027080052,0.017355755,0.015900281,0.046818593,0.832784095,0.856644946,0.007381607,0.6,0.579710145,0.005661601,0.02376767,0.006418631,0,1
19,0,0.738968058,0.458345752,0.008761473,0.023942303,0.001740028,0.044725735,0.812033399,0.7719941,0.005224738,0.4,0.536231884,0.001586992,0.072220819,0.004896276,0,0
19,0,0.647765951,0.525988412,0.015792316,0.02573572,0.00187737,0.054068092,0.79501848,0.666509906,0.003005303,0.2,0.449275362,0.000850743,0.109179752,0.006727791,0,0
19,0,0.753638328,0.539950362,0.016653579,0.028240793,0.001856042,0.064907451,0.807832131,0.687277526,0.00397241,0.4,0.579710145,0.003729014,0.103037667,0.001506361,0,0
19,0,0.667063855,0.538035567,0.02,0.026224992,0.002229,0.060056403,0.775188424,0.664704058,0.005425432,0.2,0.449275362,0.000717084,0.112149067,0.004994202,0,0
19,0,0.761351078,0.481323419,0.008421053,0.02985648,0.001759737,0.053434344,0.815311068,0.792196944,0.005178955,0.4,0.492753623,0.005158054,0.068564652,0.013576849,0,0
19,0,0.700234028,0.570264679,0.019473684,0.020510438,0.002170343,0.062596521,0.77892716,0.649540118,0.006709037,0.2,0.536231884,0.00075535,0.121247067,0.008034484,0,0
19,0,0.61514891,0.591840342,0.018928578,0.023062483,0.00210959,0.069122698,0.777298656,0.658436263,0.005181901,0.2,0.536231884,0.000923136,0.119928079,0.007959889,0,0
19,0,0.691393588,0.598837866,0.019486421,0.023614817,0.002171762,0.075873456,0.766348468,0.676917683,0.006388561,0.2,0.550724638,0.000823614,0.114365696,0.007075179,0,0
19,0,0.615702122,0.616844499,0.018239684,0.021834301,0.002613896,0.073965033,0.764502734,0.656466135,0.006036467,0.6,0.52173913,0.000571911,0.124206497,0.006881137,0,0
19,0,0.744978722,0.441178668,0.007934053,0.031023485,0.002273715,0.054203456,0.82407123,0.833922889,0.008697319,0.4,0.463768116,0.002725521,0.058762143,0.005067147,0,0
19,0,0.738819122,0.510326729,0.005789474,0.032601624,0.001290474,0.061977131,0.827931138,0.818239319,0.003398703,0.4,0.47826087,0.001337463,0.06512398,0.004742003,0,0
19,0,0.760393589,0.534904865,0.013684211,0.023149463,0.001525106,0.056596424,0.79829023,0.70419868,0.006415078,0.4,0.565217391,0.000795797,0.11244461,0.002379708,0,1
19,0,0.755702161,0.551811389,0.005789474,0.029415048,0.000645237,0.064281902,0.800691595,0.734193474,0.010955158,0.4,0.536231884,0.000973297,0.102440943,0.003328183,0,1
19,0,0.775074492,0.431191071,0.007368421,0.024802551,0.001641325,0.057949036,0.822934826,0.871886485,0.011409935,0.6,0.449275362,0.005196711,0.051667905,0.000445452,0,1
19,0,0.787234043,0.560715441,0.007368421,0.0300677,0.000821211,0.064049635,0.804250025,0.729292111,0.010845953,0.6,0.565217391,0.005554912,0.107624614,0.002711988,0,1
19,0,0.714521286,0.581207591,0.012024632,0.015920846,0.002342509,0.053266676,0.780967941,0.647589092,0.009316703,0.6,0.550724638,0.002052283,0.120346351,0.011694313,0,1
19,0,0.412088272,0.413545904,0.007918631,0.041286023,0.002552663,0.066391835,0.787768582,0.844921119,0.007597674,0,0.347826087,0.000136502,0.064440902,0.087327532,0,0
19,0,0.743606405,0.579330028,0.014611632,0.023533924,0.002449677,0.061172643,0.779457649,0.68772699,0.00597788,0.4,0.565217391,0.000546128,0.126529049,0.00272157,0,1
19,0,0.627063832,0.471426788,0.007368421,0.045103361,0.002229106,0.078462288,0.8053687,0.831221257,0.004410024,0.2,0.420289855,0.000612584,0.073041285,0.010919477,0,1
19,0,0.745840438,0.57683208,0.010526316,0.027515656,0.001173158,0.068579193,0.79900841,0.722055226,0.007486883,0.4,0.565217391,0.001432461,0.118096822,0.005472894,0,1
19,0,0.713840403,0.579470626,0.007894737,0.029871557,0.000879869,0.072828796,0.804318009,0.737267799,0.006876074,0.4,0.550724638,0.001774597,0.117064482,0.000715007,0,0
19,0,0.758351103,0.521451605,0.012105052,0.037395912,0.001403954,0.067310157,0.810065028,0.795458493,0.00625144,0.6,0.463768116,0.001857084,0.094859789,0.006658309,0,1
19,0,0.648351061,0.367522733,0.011569526,0.041080022,0.003695067,0.062101217,0.809066059,0.858631469,0.00310896,0.4,0.449275362,0.002508703,0.074915439,0.002687599,0,0
19,0,0.683808509,0.539061213,0.011578947,0.036549001,0.001290474,0.076423627,0.806611507,0.771104204,0.006214535,0.4,0.449275362,0.00248127,0.115939431,0.005031032,0,1
19,0,0.549648934,0.454929689,0.021672632,0.044020876,0.002415415,0.073181049,0.771028532,0.82644842,0.002598064,0.2,0.391304348,0.000659093,0.103696314,0.003016829,0,0
19,0,0.690882987,0.390178658,0.02421679,0.044593796,0.003515621,0.070429162,0.803348607,0.852460541,0.008124889,0.2,0.391304348,0.001929767,0.102223543,0.004750257,0,0
19,0,0.68095747,0.431679062,0.021052632,0.047831256,0.002346316,0.077066093,0.78588739,0.83542619,0.006060869,0.4,0.405797101,0.000962635,0.102268859,0.021798489,0,0
19,0,0.71638294,0.436745258,0.018947368,0.046203246,0.002297378,0.075357635,0.788542937,0.835546718,0.006550461,0.4,0.405797101,0.001423009,0.101422153,0.003963171,0,0
19,0,0.838191418,0.417266322,0.023157895,0.044274861,0.004457761,0.080236886,0.805042108,0.864171865,0.014218584,0.8,0.434782609,0.005557465,0.098429453,0.002294273,0,1
19,0,0.692042574,0.473759306,0.013157895,0.034884605,0.001875323,0.0620202,0.79727945,0.801313999,0.010294903,0.4,0.434782609,0.010238547,0.092328161,0.006515642,1,1
19,0,0.758031886,0.447725402,0.013907105,0.041475353,0.001935711,0.063514843,0.800382732,0.8129736,0.012063604,0.6,0.420289855,0.007358542,0.088167116,0.007018551,0,1
19,0,0.746691521,0.449313471,0.015734631,0.04298623,0.002105573,0.066150336,0.799578838,0.809601249,0.012219385,0.6,0.376811594,0.016926243,0.087652828,0.00110301,0,1
19,0,0.781414925,0.433490491,0.016315789,0.049595245,0.001877053,0.067379376,0.796154856,0.822712052,0.022961232,0.8,0.449275362,0.00557454,0.079075497,0.000576615,0,1
19,0,0.811425554,0.410218377,0.017894737,0.052183099,0.002053027,0.068463826,0.797075524,0.837653003,0.01804866,0.8,0.434782609,0.005138674,0.078006523,0.002190881,0,1
19,0,0.77661701,0.436224137,0.016842105,0.050503477,0.001908013,0.070191763,0.790939849,0.793178536,0.02381202,0.8,0.463768116,0.005380438,0.080208651,0.004210941,0,1
19,0,0.824925524,0.463019025,0.014736842,0.05060525,0.001642421,0.071607955,0.795124882,0.808289337,0.027237839,0.8,0.47826087,0.004910373,0.078144447,0.004206059,0,1
19,0,0.828085067,0.428668323,0.015789474,0.056154972,0.001759737,0.072096599,0.79254028,0.801135462,0.028530848,0.8,0.507246377,0.007353463,0.076779992,0.001445838,0,1
19,0,0.836234072,0.455872636,0.013655526,0.296981745,0.001697882,0.161803307,0.777368106,0.71593262,0.024055815,0.8,0.333333333,0.005289441,0.082823831,0.001284036,0,1
19,0,0.776734048,0.449594698,0.019160999,0.36471877,0.002585846,0.198745828,0.777953304,0.705032651,0.014315512,0.6,0.304347826,0.001349754,0.084368469,0.001914182,0,1
19,0,0.81895739,0.450732008,0.011578947,0.248670623,0.001349132,0.1680121,0.775064293,0.731485932,0.021101457,0.8,0.309178744,0.006919054,0.074442437,0.002822577,0,1
18.9424,0,0.662531914,0.370504949,0.017331684,0.129110175,0.001931617,0.087348103,0.763549567,0.738798194,0.006573087,0.4,0.289855072,0.002604225,0.057090352,0.004323362,0,0
18.9305,0,0.819946776,0.367947903,0.015950948,0.019668309,0.001869029,0.024383787,0.655319948,0.771075022,0.004839856,0.4,0.550724638,0.000605531,0.016710141,0.00586772,0,1
18.9258,0,0.797457431,0.453850278,0.004966332,0.044752391,0.00177002,0.026317181,0.656704587,0.792060786,0.002563515,0.6,0.541062802,3.14E-05,0.008909569,0.006637775,0,1
18.9,0,0.802989392,0.080069068,0.120752628,0.04245941,0.015182662,0.058965801,0.71183539,0.851689754,0.002234831,0.8,0.309178744,0.008624704,0.116492456,0.002826905,0,1
18.9,0,0.605904275,0.126265509,0.059438946,0.031886343,0.007440286,0.032783878,0.550874247,0.683868694,0.002258636,0.2,0.415458937,0.000197263,0.103981599,0.006930649,0,1
18.9,0,0.574585123,0.404734079,0.024159947,0.043368513,0.002868219,0.068351025,0.80111571,0.843739249,0.006664803,0.2,0.405797101,0.002028758,0.104414051,0.004145959,0,0
18.8965,0,0.817840414,0.416608768,0.008421053,0.023706436,0.001877053,0.014691534,0.658947828,0.733935394,0.0018013,0.6,0.768115942,2.13E-05,0.04238097,0.015942828,0,1
18.8811,0,0.680851064,0.463883374,0.007495369,0.041599596,0.002136268,0.032226171,0.695157378,0.783094474,0.002117425,0.2,0.550724638,0.000903526,0.021036793,0.005450699,0,1
18.85,0,0.593999984,0.146873449,0.051722316,0.031314873,0.006416706,0.03100805,0.555459874,0.695796806,0.001308857,0.2,0.463768116,0.000140108,0.095358255,0.010955209,0,0
18.85,0,0.69806379,0.458850277,0.015789474,0.042899101,0.001948862,0.067938779,0.795779531,0.802019798,0.013202836,0.4,0.362318841,0.002300136,0.087496547,0.007655098,0,0
18.8431,0,0.715063866,0.367548385,0.017995369,0.15688026,0.002005584,0.106933807,0.779163584,0.842556687,0.014517794,0.4,0.289855072,0.0035313,0.042362758,0.001639376,0,1
18.8305,0,0.75356382,0.430711347,0.008421053,0.029915048,0.001290474,0.018733067,0.678572492,0.730403263,0.001833185,0.6,0.666666667,3.12E-06,0.052900739,0.022666532,0,1
18.81235,0,0.198582994,0.180889158,0.07114053,0.060990433,0.007928614,0.052598572,0.485983594,0.811045502,0.001879293,0,0.31884058,0.000250677,0.043463827,0.088624859,0,0
